id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23235508,1913 Pyramid House,17308665,Cameron Dean,,District 7,32.75453,-97.36648,Entire home/apt,85,30,134,2025-08-31,1.45,3,362,4,
23592889,Comfy King Rm Shared Bath | Home Gym | Pool Access,176393522,Diane,,,32.94349,-97.26769,Private room,45,1,2,2018-03-23,0.02,1,90,0,
24011269,Gypsy House | Southside vibe  minutes from it all,21592953,Stasia,,District 9,32.71693,-97.3406,Entire home/apt,81,30,83,2022-10-23,0.92,2,36,0,
24056515,The Treetop Apartment - Fairmount,63074886,William Andrew,,District 9,32.71938,-97.33418,Entire home/apt,111,2,215,2025-08-25,2.41,2,231,27,
24079673,1 Bed/ 1 Bath Fully Furnished & Utilities 0134,167361027,Smallwood,,,32.7613,-97.33044,Entire home/apt,85,30,3,2024-09-15,0.03,9,89,0,
24119743,Private bed & bath room w/ weekly laundry provided,181680695,Lisa,,District 6,32.59162,-97.29359,Private room,30,7,59,2025-01-16,0.66,2,42,2,
24135685,Day Casa de Downtown,103566537,Patrick,,District 8,32.73995,-97.31554,Private room,,1,200,2023-09-26,2.20,3,0,0,
24307722,"Craftsman Bungalow - Two Bedrooms, Two Bathrooms",106047244,Lori,,District 9,32.71742,-97.33766,Entire home/apt,168,30,157,2025-08-08,1.76,1,175,3,
24442247,Ft Worth Southside Loft 203- Walk to Magnolia Ave!,26931644,Andrew,,District 9,32.73102,-97.33008,Entire home/apt,,2,388,2022-11-22,4.31,2,0,0,
24776765,"King Bed, Texas Size Spa Shower, Whirlpool Tub",72026725,Martha,,District 4,32.78255,-97.29366,Entire home/apt,211,2,13,2021-08-21,0.15,5,156,0,
25113355,Modern Guesthouse in Quiet Central Location,61261996,Channing,,,32.73411,-97.41599,Entire home/apt,100,28,63,2024-12-01,0.73,4,358,1,
25811899,"Mid-Century Modern Room, Centrally located.",49521901,Marcela,,,32.6644,-97.35739,Private room,,2,129,2023-06-26,1.46,1,0,0,
26031164,The Cozy Cowtown Cottage 🏠,91090963,Lauren,,,32.73491528448208,-97.37509920236266,Entire home/apt,138,30,59,2025-08-05,0.69,3,186,4,
26140062,"Central, Private, and Spacious One Bed Apartment",117830961,Rachel,,,32.78768,-97.30797,Entire home/apt,69,30,119,2025-08-14,1.38,1,276,1,
26348359,Riverside Craftsman Home near Downtown Fort Worth,21967974,Amanda,,District 9,32.78126,-97.30538,Entire home/apt,193,1,101,2025-09-14,1.15,1,138,34,
26367470,The Purple Frog Cozy Studio.Gated/Covered Parking,198290565,Stephanie,,District 6,32.67018,-97.37166,Entire home/apt,82,30,219,2025-07-12,2.55,1,121,1,
26808263,Fairmount Apt Guesthouse,19259780,Brooke,,District 9,32.71734,-97.33483,Entire home/apt,67,3,130,2025-06-08,1.49,2,162,18,
26820745,Cozy Getaway - Near Cultural District & Downtown,21401831,Liz,,,32.73519,-97.381,Entire home/apt,142,2,80,2025-06-29,0.93,1,8,9,
27088300,"Private Guest Suit King Bed, Rain Shower, 65in TV",115831651,Diego,,District 4,32.88643,-97.28674,Entire home/apt,99,3,99,2025-09-15,1.14,2,346,18,
